City,Sentiment,Count,Month,Language
Fribourg,POSITIVE,241,july,en
Oxford,NEGATIVE,3,july,en
GHS,POSITIVE,4,july,en
Johannesburg,NEGATIVE,2,july,en
University of Waterloo,NEUTRAL,11,july,en
"Gingins Village, Switzerland",POSITIVE,3,july,en
"Langnau, Bern, Switzerland",POSITIVE,6,july,en
"Neuchâtel, Switzerland",NEUTRAL,198,july,en
"Tunis, Tunisia",NEGATIVE,1,july,en
"Switzerland, USA",NEUTRAL,87,july,en
ryan,NEGATIVE,38,july,en
"Vevey, Switzerland",NEGATIVE,45,july,en
"St Elizabeth, Jamaica - (876)",NEGATIVE,1,july,en
Radcliffe,POSITIVE,1,july,en
"Geneva, HK, Philadelphia, KWSK",POSITIVE,12,july,en
"Sargans, Schweiz",POSITIVE,12,july,en
Everywhere✈️,NEUTRAL,1,july,en
"Chãtelaine, Vernier, Genève",NEUTRAL,14,july,en
"NW, DC",NEGATIVE,2,july,en
"Morges, Switzerland",POSITIVE,47,july,en
EMEA,NEUTRAL,2,july,en
"Benken SG, Schweiz",POSITIVE,4,july,en
"Feldbrunnen, Switzerland",POSITIVE,21,july,en
"Lonay, Switzerland",NEGATIVE,6,july,en
"Worthing, West Sussex",NEUTRAL,1,july,en
Eschenbach,POSITIVE,48,july,en
Manchester,NEGATIVE,2,july,en
"NW, Louisiana",POSITIVE,2,july,en
Wijchen,NEUTRAL,1,july,en
"Lake District, Cumbria.",NEGATIVE,7,july,en
"Switzerland, near Zurich",POSITIVE,7,july,en
solothurn,NEUTRAL,19,july,en
"ZG, Croatia",POSITIVE,1,july,en
"Nicola Pfund, Switzerland",NEUTRAL,1,july,en
"Sorenberg, Switzerland",POSITIVE,6,july,en
"Thônex, Genève",NEGATIVE,1,july,en
"Lausanne, CH (et Lyon, FR)",NEUTRAL,1,july,en
TGG ✈ UiTM Perlis,NEUTRAL,2,july,en
bala,NEUTRAL,3,july,en
"Büren an der Aare, Schweiz",NEUTRAL,8,july,en
"Berg TG, Switzerland",NEGATIVE,1,july,en
"Pfäffikon SZ, Switzerland",POSITIVE,2,july,en
Traveling Europe right now,NEUTRAL,4,july,en
Spreitenbach,POSITIVE,1,july,en
the adult room,POSITIVE,10,july,en
Bazel,POSITIVE,2,july,en
"Locarno, Ticino",POSITIVE,1,july,en
Baden AG,POSITIVE,1,july,en
"Luzern, Zug, Zürich und so",NEUTRAL,1,july,en
Hollywood I luvs ya,POSITIVE,1,july,en
"Torino, Piemonte",POSITIVE,1,july,en
"Orlando, Florida",POSITIVE,1,july,en
nowhere,NEGATIVE,1,july,en
"02600,ARAU,PERLIS .",NEUTRAL,2,july,en
"Canberra, Australia",NEUTRAL,2,july,en
Terra Incognita,NEUTRAL,1,july,en
"Bellach, Switzerland",NEGATIVE,1,july,en
Malaysia/Singapore,POSITIVE,1,july,en
Somewhere in the Swiss Alps,NEGATIVE,1,july,en
"Einsiedeln, Schwyz",NEUTRAL,1,july,en
snapchat: slfl_2k16,NEUTRAL,1,july,en
"Key Largo, FL",NEUTRAL,1,july,en
"The Wirral, London & Geneva",POSITIVE,1,july,en
IG: m.elanierose,NEUTRAL,1,july,en
CH,POSITIVE,776,july,en
Paris,NEUTRAL,36,july,en
Baghdad,POSITIVE,3,july,en
Geneva NY,NEUTRAL,1,july,en
Apples,NEUTRAL,62,july,en
Alor Setar,NEUTRAL,12,july,en
Los Angeles,POSITIVE,17,july,en
"Umm Ghuwailina, Qatar",NEUTRAL,1,july,en
"Ollon, Switzerland",NEUTRAL,7,july,en
NW,NEGATIVE,697,july,en
Loughborough,NEUTRAL,1,july,en
"Riyadh, Kingdom of Saudi Arabia",NEUTRAL,4,july,en
"Herrliberg, Zürich, Suisse",NEUTRAL,50,july,en
VS,POSITIVE,10,july,en
petty island,NEUTRAL,9,july,en
"NW, Oregon",NEGATIVE,22,july,en
Ur,POSITIVE,248,july,en
Back in awesome Zurich!,NEUTRAL,7,july,en
Ehrendingen,POSITIVE,5,july,en
"Los Angeles, CA ☀",NEUTRAL,4,july,en
"Lake District, Great Britain",POSITIVE,97,july,en
lyss,POSITIVE,2,july,en
"Zürich, Schweiz / UK",NEGATIVE,1,july,en
"Gelterkinden, Schweiz",NEUTRAL,14,july,en
"Ras Al Khaimah, United Arab Emirates",POSITIVE,2,july,en
"Riederalp, Switzerland",POSITIVE,4,july,en
"Caslano, Ticino",NEUTRAL,19,july,en
3rd rock from the Sun,POSITIVE,1,july,en
"berne, switzerland",NEUTRAL,1,july,en
"Lully (VD), Vaud",NEUTRAL,4,july,en
Greece,POSITIVE,4,july,en
KU Chemical Engineering,NEUTRAL,4,july,en
"Derby, England",POSITIVE,6,july,en
"Lucerne, CH",POSITIVE,3,july,en
Switzerland; Bienne,POSITIVE,6,july,en
"Steffisburg, CH",POSITIVE,1,july,en
"Valais, Suisse / Porto",NEGATIVE,1,july,en
clt | my heart is everywhere,POSITIVE,1,july,en
Vancouver • Porto Alegre,NEUTRAL,2,july,en
"3rd rock from sol, Menzingen",NEGATIVE,1,july,en
Florida/Malbourne,POSITIVE,1,july,en
"Wohlen (AG), Aargau",NEGATIVE,2,july,en
"Bassersdorf, Zürich",POSITIVE,1,july,en
germany,NEGATIVE,3,july,en
"Delémont, Suisse",NEUTRAL,4,july,en
"North York, Toronto",NEUTRAL,6,july,en
"Ormond Beach, Florida",NEUTRAL,1,july,en
IBM Switzerland Ltd,NEGATIVE,4,july,en
"Utara, Pulau Pinang",POSITIVE,1,july,en
@mtuan93@bambam1a,NEUTRAL,1,july,en
"Geneva, Swizerland",NEUTRAL,1,july,en
Chêne-Bougeries,NEGATIVE,1,july,en
Basel - Switzerland,NEUTRAL,1,july,en
Olten,NEUTRAL,16,july,en
Brig,NEGATIVE,19,july,en
"Weinfelden, Zurich, Beijing",POSITIVE,2,july,en
United Kingdom,NEGATIVE,1,july,en
San Francisco,NEGATIVE,4,july,en
"Cave Creek, AZ",NEGATIVE,7,july,en
AG,NEUTRAL,159,july,en
"Muttenz, Schweiz",POSITIVE,585,july,en
"Geneva, IL-- Iowa City, IA",NEGATIVE,1,july,en
"NW, OH",NEGATIVE,2,july,en
Rheinland-Pfalz / GERMANY/,POSITIVE,3,july,en
"AG,Melaka - Seremban,NS",NEUTRAL,11,july,en
Kedah ✈ Perlis,POSITIVE,4,july,en
"Address: Bern, Switzerland",NEGATIVE,96,july,en
UK South West,POSITIVE,3,july,en
"Zürich, Бeoгpaд, Italia.",NEGATIVE,3,july,en
"Appenzell Ausserrhoden, Switze",NEUTRAL,10,july,en
BL,POSITIVE,38,july,en
"Шушањ, Бар, Черногория",NEUTRAL,1,july,en
st. gallen,NEUTRAL,2,july,en
CERN,NEUTRAL,6,july,en
"GTA5, BO3, OW, SWBFしてます。",POSITIVE,3,july,en
"Lauterbrunnen, Bern",NEUTRAL,1,july,en
Melide,NEUTRAL,4,july,en
"Switzerland, Kosovo",NEUTRAL,46,july,en
HERE AND ELSEWHERE..-,NEUTRAL,2,july,en
zh,NEUTRAL,1,july,en
"NW, UK & Worldwide",NEUTRAL,19,july,en
IEG Mainz,POSITIVE,2,july,en
Planet Earth and Internet,NEUTRAL,10,july,en
"Geneva, OH 44041",POSITIVE,7,july,en
"Zurich, Heidelberg",POSITIVE,4,july,en
Mountain Air Verbier,NEUTRAL,14,july,en
"Boekenhoutfontein, NW, SA",NEUTRAL,5,july,en
"Pontevedra, Galicia",POSITIVE,1,july,en
"Spiez, Switzerland",NEUTRAL,3,july,en
"CH, ARG, MX",POSITIVE,4,july,en
hünenberg,NEGATIVE,1,july,en
"Chiasso, CH #Borderlinenx",NEUTRAL,3,july,en
"Batu Pahat, Johor",NEUTRAL,5,july,en
im everywhere,NEUTRAL,6,july,en
"Muscat, Oman",POSITIVE,48,july,en
Antarktika,NEUTRAL,1,july,en
"Zermatt, Swiss",NEGATIVE,1,july,en
صلوا على محمد FCB|HFC|ARG,NEGATIVE,1,july,en
"Fully, Valais",NEUTRAL,5,july,en
"La Palma, Canary Islands",NEUTRAL,2,july,en
"En Gruyère, Suisse",NEUTRAL,1,july,en
MSc in Business Administration,NEUTRAL,1,july,en
Dominican Republic,NEUTRAL,1,july,en
"Oberentfelden, Aargau",NEUTRAL,1,july,en
"St Luc, Switzerland",POSITIVE,1,july,en
"Lucerne, CA.",NEUTRAL,1,july,en
Palais des Nations,NEUTRAL,7,july,en
"Muttenz, Switzerland",NEUTRAL,3,july,en
Chatel - French/Swiss Alps,POSITIVE,5,july,en
Meiran,NEGATIVE,1,july,en
"Walchwil, Schweiz",NEUTRAL,2,july,en
Écublens,NEUTRAL,1,july,en
"court, classroom, on the road",NEUTRAL,7,july,en
"Nähe Bern, Schweiz",NEGATIVE,1,july,en
Langenthal,NEGATIVE,1,july,en
Bassersdorf ZH (CH),POSITIVE,2,july,en
Bubikon,NEUTRAL,1,july,en
"Ubiquité, France",NEUTRAL,1,july,en
Miley is my queen,NEUTRAL,2,july,en
♚♚My World♚♚,NEGATIVE,1,july,en
New York City,POSITIVE,1,july,en
En el exilio,NEUTRAL,1,july,en
"Lutry, Suisse",POSITIVE,5,july,en
Editor-In-Chief @InspireUKMag,NEUTRAL,3,july,en
"La Tour-de-Peilz, Vaud",NEGATIVE,2,july,en
Hope world,NEUTRAL,1,july,en
Portland Oregon,NEUTRAL,1,july,en
"EST.A, SwitzerLand",NEGATIVE,1,july,en
"Solothurn, Biberist",POSITIVE,1,july,en
"friburgo, rj",NEGATIVE,1,july,en
"Windisch, Schweiz",POSITIVE,1,july,en
Tennessee,POSITIVE,2,july,en
"Zurich, Down Town Switzerland",NEGATIVE,1,july,en
"Belarus, Minsk",NEUTRAL,1,july,en
Milan,NEUTRAL,8,july,en
"Geneva,OH",NEUTRAL,2,july,en
Lausanne (Suisse) - Lyon,NEUTRAL,6,july,en
http://www.ilo.org/aids,NEUTRAL,5,july,en
Hampshire UK,NEUTRAL,1,july,en
"48.76624,9.205743",POSITIVE,7,july,en
"Biel, Switzerland",POSITIVE,166,july,en
01225 731312,NEGATIVE,1,july,en
New Zealand,POSITIVE,4,july,en
Belfast,NEUTRAL,4,july,en
"Bad Zurzach, Switzerland",POSITIVE,11,july,en
"Lugano, Swiss",NEUTRAL,3,july,en
"Montréal, Canada",NEUTRAL,5,july,en
"Attica, Greece",POSITIVE,1,july,en
"Melbourne, Australia",POSITIVE,8,july,en
"1268th, Ryan, FF",NEUTRAL,5,july,en
"2100 M St, NW, Washington, DC",POSITIVE,4,july,en
"Palma, Illes Balears, Espanya",NEUTRAL,12,july,en
"Sankt Gallen, Schweiz",POSITIVE,12,july,en
"Binningen, Basel-Land",NEUTRAL,3,july,en
DFW & SBA,NEGATIVE,1,july,en
"Vouvry, Suisse",NEUTRAL,8,july,en
"Carouge, Geneva, Switzerland",NEGATIVE,2,july,en
North London,NEGATIVE,1,july,en
BERN,POSITIVE,10,july,en
"Geneva, Switz; StopTB UNOPS",NEUTRAL,3,july,en
"Europe, Switzerland",NEUTRAL,4,july,en
"Kappel Am Albis, Switzerland",POSITIVE,3,july,en
"506بني تميم , kuwait",POSITIVE,5,july,en
"ÜT: 19.11529,72.860908",NEUTRAL,1,july,en
"Froideville, Vaud",POSITIVE,2,july,en
"Marcellus, NY",NEUTRAL,1,july,en
NYC • ZURICH • COLOMBIA,NEGATIVE,1,july,en
"Pully, Switzerland",NEGATIVE,2,july,en
"Geneva Region, Switzerland",NEUTRAL,7,july,en
مكه .١٢,NEUTRAL,1,july,en
1Dfandom (tryna escape drama),NEGATIVE,3,july,en
Güttingen,NEUTRAL,2,july,en
"Tirana,Albania",POSITIVE,1,july,en
"Zürich, Tokyo",NEUTRAL,1,july,en
"Quartiers Nord, Genève",POSITIVE,1,july,en
outerspace,NEUTRAL,1,july,en
Greater Boston,NEGATIVE,4,july,en
"Vallorbe, Vaud",POSITIVE,1,july,en
malaysia,NEGATIVE,1,july,en
"Lupsingen, BL",NEUTRAL,8,july,en
Snapchat : Ciccio_Bello,NEUTRAL,2,july,en
"bar,club,pub,gym",POSITIVE,1,july,en
"Biafra, Bern, switzerland",POSITIVE,1,july,en
Germany & Australia,POSITIVE,8,july,en
"Genève, Lyon, Paris",NEGATIVE,1,july,en
"arau, city of hippies",POSITIVE,1,july,en
"St. Moritz, switzerland",NEUTRAL,2,july,en
"Verbier, Switzerland",NEUTRAL,116,july,en
New Orleans,NEGATIVE,2,july,en
Bâle,NEUTRAL,1,july,en
Saint-Maurice,POSITIVE,1,july,en
Chamoson,POSITIVE,4,july,en
Imperial College London,POSITIVE,2,july,en
"Alexandria, VA",NEUTRAL,9,july,en
"Suisse, Genève",NEUTRAL,11,july,en
"Aigle, Suisse",NEUTRAL,14,july,en
"Lausanne, Vaud, Switzerland",NEUTRAL,17,july,en
"Sion, Switzerland",NEUTRAL,61,july,en
"Schweiz, Switzerland",NEUTRAL,1,july,en
"Bern, Switzerlan",POSITIVE,3,july,en
Gams,NEUTRAL,1,july,en
"Switzerland, Eggersriet",POSITIVE,5,july,en
"JITRA, Knight Rovers",NEUTRAL,1,july,en
"KUL, MY",NEUTRAL,4,july,en
Ghent,NEGATIVE,1,july,en
"Seon, Schweiz",NEUTRAL,7,july,en
"Suisse, Vaud",POSITIVE,5,july,en
"Switzerland, Lausanne",POSITIVE,2,july,en
"internet, Switzerland",POSITIVE,9,july,en
"Bern, Zermatt & San Francisco",POSITIVE,2,july,en
"Vevey, Schweiz",NEUTRAL,12,july,en
"Zürich, Schweiz, Europa, Erde",NEGATIVE,6,july,en
Neerach,NEUTRAL,4,july,en
"Merenschwand, Switzerland",NEGATIVE,1,july,en
Saint-Imier,POSITIVE,4,july,en
"Greater Vancouver, Lausanne",NEUTRAL,1,july,en
Traveling. Depends on day.,NEUTRAL,2,july,en
SUISSE -VALAIS- VAL D HERENS,NEUTRAL,1,july,en
مارك اندولت Ромбах ☪☸e✡i☯† ⚣⚥⚢,NEUTRAL,1,july,en
‍‍,NEUTRAL,3,july,en
sarahb@sarahbarlondo.com,NEUTRAL,2,july,en
Denmark,NEUTRAL,2,july,en
"Omeletteville, Egg",POSITIVE,3,july,en
"Düsseldorf, Germany",POSITIVE,1,july,en
"CH, D, A, HR",NEUTRAL,1,july,en
"Lugano, CH / Brussels, BE",NEUTRAL,3,july,en
"Zurich, New York City and Doha",POSITIVE,4,july,en
band boys,NEUTRAL,1,july,en
Scotland,NEGATIVE,1,july,en
"Hürth, Deutschland",NEUTRAL,3,july,en
Bale,NEUTRAL,1,july,en
London - New York,NEUTRAL,1,july,en
In his t-shirt,POSITIVE,1,july,en
Schweiz,NEGATIVE,1889,july,en
Czech Republic,POSITIVE,3,july,en
Switzerland but Hull in spirit,NEUTRAL,10,july,en
Neuquén-Buenos Aires,NEGATIVE,1,july,en
"Zurich, Portland, Austin",NEUTRAL,7,july,en
Slovenia,POSITIVE,7,july,en
"Bienne, Suisse",POSITIVE,5,july,en
"Bussigny, Switzerland",POSITIVE,2,july,en
Pataliputra,POSITIVE,12,july,en
Zürich/ZRH - Switzerland/Suiza,NEGATIVE,1,july,en
Selangor → Perlis → Selangor,NEUTRAL,11,july,en
Horw - Heart of Switzerland,POSITIVE,1,july,en
"Geneva, NY /Albuquerque, NM",NEUTRAL,69,july,en
"McCosh Ct & McCosh Dr, Che",NEUTRAL,2,july,en
"Corsier-sur-Vevey, Switzerland",NEUTRAL,22,july,en
"Embrach, Schweiz",NEUTRAL,1,july,en
Pontresina,POSITIVE,3,july,en
"Suisse,Neuchâtel",NEUTRAL,1,july,en
Küssnacht am Rigi,NEUTRAL,3,july,en
"Santa Cruz, USA / Basel, CH",POSITIVE,1,july,en
"La Tour-de-Peilz, Switzerland",NEGATIVE,7,july,en
Switzerland ; Chloé ❀,NEUTRAL,6,july,en
"Baden, Schweiz",NEUTRAL,5,july,en
"Wädenswil, Zürich",NEUTRAL,1,july,en
haqil's,NEUTRAL,6,july,en
"Москва, Химки",NEUTRAL,2,july,en
"San Jose, CA",POSITIVE,2,july,en
"LUGANO, Argentina",NEUTRAL,1,july,en
"Jura, Basel-Süd, Zürich-West",POSITIVE,2,july,en
"Bellinzona, CH",POSITIVE,2,july,en
jb follows 4/15/15 12:23pm,NEUTRAL,2,july,en
Mechelen - BELGIUM,NEUTRAL,4,july,en
"New York / Lugano, CH",NEGATIVE,3,july,en
Switzerland #switzerland,NEUTRAL,1,july,en
Now: UK • Next: Japan,POSITIVE,1,july,en
RIGA,POSITIVE,1,july,en
"Dielsdorf, Switzerland",POSITIVE,1,july,en
bangkok,NEUTRAL,1,july,en
Porto/Celorico de Basto,NEGATIVE,1,july,en
"Haedo - Neuchatêl, Suiza",NEGATIVE,1,july,en
In a different city every week,NEUTRAL,3,july,en
Suisse ⛄,POSITIVE,1,july,en
Suisse,POSITIVE,3020,july,en
"Liverpool, United Kingdom",NEGATIVE,2,july,en
"Madrid, Spain",POSITIVE,9,july,en
Monthey,NEUTRAL,11,july,en
Zofingen,NEUTRAL,9,july,en
Liestal,NEUTRAL,6,july,en
Singapore,NEUTRAL,26,july,en
"Royal Tunbridge Wells, UK",NEUTRAL,7,july,en
Heathfield,NEUTRAL,6,july,en
"Interlaken, Switzerland",NEGATIVE,4,july,en
"Basle, Switzerland",NEGATIVE,2,july,en
"Genève, Suisse Moroccangirl",NEUTRAL,1,july,en
"Riehen, Switzerland",NEUTRAL,2,july,en
"Meiran, Lagos",NEUTRAL,6,july,en
Prangins,POSITIVE,1,july,en
"Kuwait, for now.",NEUTRAL,1,july,en
"Gebiet ohne Netzabdeckung, SH",NEGATIVE,9,july,en
"Zürich, Berlin, Cologne",POSITIVE,10,july,en
UiTM Perlis,NEUTRAL,14,july,en
"ITU HQ, Geneva, Switzerland",NEUTRAL,1,july,en
ginevra,NEGATIVE,1,july,en
Mystic Falls ~ Forks,POSITIVE,3,july,en
"Old Bridge, NJ",NEUTRAL,4,july,en
"Suiza, México",POSITIVE,3,july,en
"2350 H Street, NW",NEGATIVE,2,july,en
"Village of the Damned, Schweiz",NEGATIVE,7,july,en
Klosterneuburg,NEGATIVE,1,july,en
Hertford,NEUTRAL,5,july,en
"Chatel-St-Denis, Switzerland",POSITIVE,2,july,en
"iPhone: 46.717920,6.525926",POSITIVE,1,july,en
"Lugano, Zurigo",NEUTRAL,2,july,en
Derby,POSITIVE,1,july,en
"Nijmegen, Nederland",POSITIVE,1,july,en
"Switzerland,Geneve,rue de laussane",NEUTRAL,1,july,en
NYC,POSITIVE,3,july,en
"lake district, england.",POSITIVE,4,july,en
"One, Derland",NEGATIVE,2,july,en
"Piacenza, Italy",NEUTRAL,2,july,en
"Wollerau, CH",NEUTRAL,1,july,en
Luxembourg,POSITIVE,2,july,en
"World wide, Switzerland, Asia",NEUTRAL,1,july,en
jeddah,NEUTRAL,1,july,en
Sissach,POSITIVE,2,july,en
Pulau Pinang,NEUTRAL,2,july,en
"Portland, Maine",NEGATIVE,1,july,en
"47.419852,9.370023",NEUTRAL,1,july,en
Saas-Fee CH,NEUTRAL,1,july,en
"Vaggimal, VR",NEUTRAL,1,july,en
"Conroe, TX",POSITIVE,1,july,en
in the Monte Carlo,NEUTRAL,1,july,en
"Tune , Jersey",NEUTRAL,1,july,en
"Strasbourg, FR",NEUTRAL,1,july,en
#unterwegszuhause,NEUTRAL,1,july,en
"Geneva, NE USA",POSITIVE,2,july,en
"Zürich, Kreis 5",NEGATIVE,1,july,en
The Los Osos Regiment,NEUTRAL,4,july,en
"Zürich,Wien, Beograd, Novi Sad",NEUTRAL,1,july,en
St. Moritz,NEGATIVE,1,july,en
"AG , organisation privée",POSITIVE,1,july,en
"Bussy-sur-Moudon, Vaud",NEUTRAL,1,july,en
"Sisseln, Switzerland",POSITIVE,1,july,en
edinburgh,NEUTRAL,1,july,en
st john fisher,POSITIVE,1,july,en
"New Delhi, India",NEUTRAL,1,july,en
"Negri Sembilan, Malaysia",NEGATIVE,2,july,en
D-C & da D-X-B.,POSITIVE,2,july,en
"Geneva, NY",NEUTRAL,2,july,en
Geneva | Paris,NEUTRAL,16,july,en
Philly • LA,NEGATIVE,3,july,en
Brussels - Belgium,NEUTRAL,1,july,en
"NW, UK via LDN",NEUTRAL,27,july,en
egg,POSITIVE,840,july,en
"Saint Augustine, Florida",POSITIVE,3,july,en
"St. Moritz, Switzerland",POSITIVE,9,july,en
"Jura, Eastern France.",NEGATIVE,1,july,en
Bronschhofen,NEUTRAL,3,july,en
Shoreditch | Essex,POSITIVE,1,july,en
"Füllinsdorf, Basel-Land",NEGATIVE,1,july,en
"Conte, Sivan, Mendes, 1D✨",NEUTRAL,24,july,en
"Fort Wayne, Indiana",POSITIVE,1,july,en
"Chur, Switzerland",POSITIVE,21,july,en
London - Ghent,NEUTRAL,2,july,en
"Houston, Texas",NEUTRAL,6,july,en
"Arun Amarin, Bangkok",POSITIVE,1,july,en
"Paris, la France",NEGATIVE,1,july,en
"Basel, Switzerland area",NEUTRAL,7,july,en
"nyc || nikol, wac, daydreamers",POSITIVE,7,july,en
"Genève, tunis",NEUTRAL,11,july,en
Appenzell Meistersrüte,POSITIVE,1,july,en
Geneva!,NEGATIVE,1,july,en
Currently Switzerland,NEUTRAL,9,july,en
"Unterlunkhofen, Switzerland",POSITIVE,3,july,en
"Büttikon, Schweiz",NEUTRAL,3,july,en
"Giubiasco, Switzerland",NEUTRAL,3,july,en
nomadic,NEGATIVE,2,july,en
"Bristol, UK",NEUTRAL,3,july,en
"Messe Zürich, Switzerland",POSITIVE,1,july,en
"Champéry, Switzerland",POSITIVE,2,july,en
Engelberg-Titlis,NEUTRAL,1,july,en
"brig, 609",POSITIVE,2,july,en
Rio de Janeiro-Brasil,NEUTRAL,1,july,en
"Geneva, IL - East Lansing, MI",NEUTRAL,3,july,en
"Lausanne, Switzerland / Suisse",NEUTRAL,1,july,en
middle earth,NEUTRAL,1,july,en
Republic of the Philippines,POSITIVE,3,july,en
"Zurich, Bern, Fribourg, Thun",NEUTRAL,2,july,en
"NW,GA",POSITIVE,5,july,en
"Uetikon am See, Schweiz",NEUTRAL,5,july,en
"Zürich, Schweiz❤",POSITIVE,1,july,en
"sant antonino, switzerland",NEUTRAL,1,july,en
Cree,NEGATIVE,1,july,en
"Garibaldi, Rio Grande do Sul",NEUTRAL,1,july,en
"Murten, Fribourg",NEUTRAL,3,july,en
"besançon,France",NEGATIVE,1,july,en
Barile,NEUTRAL,1,july,en
"Itingen, Basel-Land",NEUTRAL,2,july,en
"Biel, Schweiz",POSITIVE,1,july,en
"Zofingen, Aargau",NEUTRAL,1,july,en
Wales and International,POSITIVE,1,july,en
سعد العبـدالله / سِـينّ,NEUTRAL,1,july,en
KualaLumpur,POSITIVE,1,july,en
Lucerne,NEUTRAL,164,july,en
Dar es Salaam,NEGATIVE,1,july,en
amsterdam,NEGATIVE,2,july,en
#NotInMyName,NEUTRAL,1,july,en
"3.356805,-76.523141",POSITIVE,1,july,en
Einsiedeln,POSITIVE,3,july,en
lugano,NEGATIVE,22,july,en
"Samedan, Graubünden",NEUTRAL,3,july,en
GENEVE,NEUTRAL,24,july,en
Iowa,POSITIVE,26,july,en
ow,POSITIVE,5,july,en
"Zürich, Switzerland; Zurich",NEGATIVE,2,july,en
"525 E St, NW, Washington, DC",POSITIVE,2,july,en
Glarus,NEUTRAL,1,july,en
Berne,NEUTRAL,58,july,en
lucerna,POSITIVE,1,july,en
#Follow The #Leaders - W2L ;),NEUTRAL,3,july,en
"Vienna, Austria",POSITIVE,2,july,en
"Köniz, Bern",NEGATIVE,2,july,en
"Champery, Switzerland",POSITIVE,1,july,en
"#Chateauform-Champéry, Suissey",NEUTRAL,1,july,en
"Horgen, Schweiz",NEUTRAL,1,july,en
"Oberdorf (SO), Solothurn",NEUTRAL,1,july,en
"Lake District, Cumbria UK",NEUTRAL,6,july,en
"Montreux, Vaud",NEGATIVE,8,july,en
United States of Eurasia,NEUTRAL,1,july,en
"Adelaide, South Australia",NEUTRAL,39,july,en
"Basel,Switzerland.",NEUTRAL,6,july,en
"NW, USA",NEUTRAL,3,july,en
"Ticino, Lugano",NEGATIVE,1,july,en
provincia de Zena,POSITIVE,2,july,en
"Geneva, Il UWO",NEUTRAL,1,july,en
Buochs/NW,NEUTRAL,1,july,en
Tx,NEUTRAL,1,july,en
"Switzerland, Gruyère",NEUTRAL,1,july,en
"Le Locle, Suisse",NEUTRAL,2,july,en
"Basel-Land, Schweiz",NEUTRAL,7,july,en
"Graubünden, Switzerland",NEUTRAL,9,july,en
"Berg TG, Switzerland",NEUTRAL,1,july,en
"Switzerland, Malta, Canada",POSITIVE,2,july,en
"Thun , Switzerland",NEUTRAL,1,july,en
hither & tither....,NEGATIVE,1,july,en
"Montreal, Berlin, NYC, SF, TO.",POSITIVE,1,july,en
"Corse Lawn, Worcs",POSITIVE,1,july,en
"Zunzgen, Basel-Land",POSITIVE,1,july,en
"Vinzel, Vaud",NEUTRAL,1,july,en
"Ecublens, Switzerland",NEUTRAL,1,july,en
Sydney,NEUTRAL,1,july,en
"Russia, Kazan",POSITIVE,1,july,en
Vancouver/ LA/Buenos Aires,NEUTRAL,1,july,en
"Belgrade, Serbia",NEGATIVE,1,july,en
"Bulle, Fribourg - Switzerland",NEUTRAL,1,july,en
"Lausanne, Genève, Sion",POSITIVE,1,july,en
Co. Muineacháin/BÁC,NEUTRAL,11,july,en
"ÜT: 48.8478772,2.2626715",POSITIVE,2,july,en
"Ostermundigen, Schweiz",NEUTRAL,17,july,en
UPSTATE NEW YORK,NEGATIVE,1,july,en
Mars,POSITIVE,1,july,en
Runner Trader & Trailer,POSITIVE,4,july,en
"دبي, الامارات العربية المتحدة",NEUTRAL,5,july,en
"Paris, Ile-de-France",POSITIVE,4,july,en
قطر,NEUTRAL,4,july,en
AR,NEUTRAL,3,july,en
In ma ville exklusive,POSITIVE,2,july,en
perlis,NEUTRAL,1,july,en
"Riyadh, Saudi Arabia",POSITIVE,1,july,en
UiTM Arau Perlis,NEUTRAL,6,july,en
New Zealander in Palo Alto,NEGATIVE,1,july,en
lake district,POSITIVE,134,july,en
"NW, Oregon",NEUTRAL,40,july,en
"EPFL, Lausanne, Switzerland",NEUTRAL,22,july,en
"Geneva, N.Y.",NEUTRAL,21,july,en
"Barcelona, Catalonia",NEUTRAL,4,july,en
"Zürich, Schweiz - MY",NEGATIVE,16,july,en
"Lugano, Switzerland (CH)",NEUTRAL,5,july,en
"ChE, PE, MBA, USAF vet.",NEUTRAL,61,july,en
Langnau am Albis,NEGATIVE,1,july,en
Dornach,POSITIVE,12,july,en
on earth,NEUTRAL,2,july,en
"Pfäffikon, Schweiz",NEUTRAL,1,july,en
fannalovesfood,NEUTRAL,2,july,en
"Basel, Switzerland, スイスのバーセル市",NEUTRAL,5,july,en
"ÜT: 33.954204,-83.368049",POSITIVE,1,july,en
"Wallisellen, Schweiz",NEUTRAL,5,july,en
"Zuerich, Switzerland",NEGATIVE,1,july,en
"SH, KS",NEUTRAL,4,july,en
"CH-1180, ROLLE, SWITZERLAND",NEUTRAL,3,july,en
Thalwil,NEUTRAL,8,july,en
"Ravenglass, Lake District",POSITIVE,11,july,en
Barcelona,NEGATIVE,1,july,en
"Zürich, Schweiz (still german)",POSITIVE,5,july,en
"Cully, Mid Devon",NEUTRAL,7,july,en
"GENEVA, SWITZERLAND",POSITIVE,16,july,en
Neuhausen am Rheinfall,POSITIVE,3,july,en
"lugano, ch",POSITIVE,15,july,en
"Cloud Hopping , CH",NEGATIVE,1,july,en
"Thun, Zürich, Schweiz",POSITIVE,1,july,en
Conte,NEUTRAL,1,july,en
coffee & poetry,NEUTRAL,1,july,en
"Switzerland, someday",NEUTRAL,3,july,en
"Hartford, AL",POSITIVE,1,july,en
"Temerloh,Pahang",NEUTRAL,1,july,en
